device_os,amt,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
other,0.6026455556669,F,Test City,Clerk,Travel,Adult,0.111111111111111,1,0.00294054021972782,0.0990311320975808,0.801937735804838,0,0.5
Windows,0.871329792564385,F,Houston,Engineer,Travel,Young Adult,0,1,0.224653141867745,1,0.35689586789221,1,0.5
macOS,0.704058522898086,M,Test City,Teacher,Apparel,Adult,0.111111111111111,1,0.0246813164245526,1,0.35689586789221,1,0.5
Windows,0.848461769716405,F,Chicago,Nurse,Groceries,Adult,0,1,0.0589182083005178,0.722520933956314,5.55111512312578e-17,0.5,0
macOS,0.146748171159435,F,Test City,Lawyer,Electronics,Middle Age,0.111111111111111,1,0.00406334942031397,0.722520933956314,5.55111512312578e-17,0,0.5
other,0.536646958613087,M,Phoenix,Lawyer,Travel,Adult,0,1,0.00463451226402544,1,0.35689586789221,0,0.5
other,0.176069746467582,F,Test City,Clerk,Electronics,Young Adult,0.111111111111111,1,0.00267177754138802,0,0.356895867892209,1,0.5
other,0.379617196111835,F,Test City,Clerk,Apparel,Adult,0.111111111111111,1,0.00151495148361551,0.277479066043686,0,0,0.5
X11,0.584768012826937,F,Chicago,Clerk,Groceries,Middle Age,0,0.98,0.0572788655584674,1,0.35689586789221,0.5,1
macOS,0.766910512075358,M,Test City,Clerk,Apparel,Middle Age,0.555555555555556,1,0.0035512840162249,1,0.35689586789221,0.5,0
macOS,0.861048201222567,M,Phoenix,Artist,Travel,Middle Age,0,1,0.328482453624528,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.997234191802786,F,New York,Lawyer,Travel,Young Adult,0,1,0.15085300114671,0.0990311320975808,0.801937735804838,0.5,0
Windows,0.802685639843672,M,Test City,Clerk,Entertainment,Young Adult,0,1,0.00317107081694243,0.722520933956314,5.55111512312578e-17,0,0.5
other,0.23994388215252,F,Test City,Clerk,Entertainment,Adult,0.222222222222222,1,0.00053440609096487,1,0.35689586789221,0,0.5
other,0.162421084276982,M,Test City,Clerk,Groceries,Middle Age,0,1,0.00197799383329599,0.5,1,0.5,0
Windows,0.753001302735745,F,Test City,Teacher,Apparel,Middle Age,0.111111111111111,1,0.000194701193734559,1,0.35689586789221,0.5,0
Windows,0.375448441727628,F,Test City,Teacher,Apparel,Adult,0.111111111111111,1,0.00237093700887372,0.0990311320975808,0.801937735804838,0.5,1
macOS,0.129351638440726,M,Chicago,Nurse,Groceries,Middle Age,0,1,0.144980983438722,0.5,1,0.5,0
X11,0.253472291812807,F,New York,Lawyer,Groceries,Adult,0,1,0,0.277479066043686,0,0.5,0
Linux,0.350115242008217,M,Phoenix,Doctor,Groceries,Young Adult,0,1,0.237542959454773,0.277479066043686,0,0,0.5
Windows,0.31700571199519,F,Test City,Clerk,Groceries,Middle Age,0,1,0.00263801359763799,0.900968867902419,0.801937735804838,0.5,0
Windows,0.869706383405151,F,New York,Teacher,Travel,Young Adult,0,1,0.0784578788689644,0.900968867902419,0.801937735804838,0.5,1
other,0.426014630724522,M,Test City,Teacher,Groceries,Young Adult,0,1,0.0246914751142452,0.277479066043686,0,0.5,1
Windows,0.255115743060427,F,Test City,Engineer,Travel,Adult,0,1,0.00536222852482506,0.0990311320975808,0.801937735804838,0.5,0
macOS,0.925323178675218,F,Houston,Doctor,Electronics,Adult,0,1,0.00824046773473697,0,0.356895867892209,0.5,1
X11,0.971840865818218,M,Test City,Teacher,Electronics,Middle Age,0.222222222222222,1,0.000554639165871254,1,0.35689586789221,0.5,1
Windows,0.717707185088686,M,Houston,Nurse,Entertainment,Adult,0,1,0,0.5,1,1,0.5
other,0.537188094999499,M,Houston,Nurse,Electronics,Adult,0,1,0.00749740805880001,0.277479066043686,0,0,0.5
other,0.424230884858202,F,Phoenix,Nurse,Groceries,Adult,0,1,0.226133528515063,1,0.35689586789221,0,0.5
other,0.384226876440525,F,Test City,Lawyer,Entertainment,Middle Age,0.111111111111111,1,0.00686718992770554,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.54412265758092,F,Los Angeles,Lawyer,Groceries,Middle Age,0,1,0.0810482182838542,0.277479066043686,0,0.5,0
Windows,0.54265958512877,F,New York,Lawyer,Groceries,Young Adult,0,1,0.0515395431000746,0.277479066043686,0,1,0.5
macOS,0.62364966429502,F,Test City,Lawyer,Entertainment,Young Adult,0.111111111111111,1,0.00449836053080123,0.0990311320975808,0.801937735804838,0.5,1
macOS,0.0427497745265057,M,Test City,Teacher,Electronics,Young Adult,0.111111111111111,1,0.005075635449224,0.0990311320975808,0.801937735804838,0,0.5
X11,0.691151417977753,F,Test City,Lawyer,Apparel,Young Adult,0.111111111111111,1,0.00888227773166323,0.5,1,0.5,0
Windows,0.848822527307346,F,Test City,Lawyer,Groceries,Middle Age,0,1,0.00951418195233324,1,0.35689586789221,0.5,0
macOS,0.610201422988275,M,Test City,Teacher,Groceries,Young Adult,0.111111111111111,1,0.000996436786900028,0,0.356895867892209,0,0.5
X11,0.540234492434112,M,Houston,Lawyer,Groceries,Middle Age,0,1,0.011685485955464,0.5,1,0,0.5
Windows,0.695921435013528,M,Test City,Engineer,Electronics,Middle Age,0.333333333333333,1,0.00218378106598967,0.5,1,0.5,0
Linux,0.230303637639042,F,Test City,Lawyer,Groceries,Middle Age,0.222222222222222,1,0.0155826290958699,0,0.356895867892209,0.5,0
other,0.116344323078465,F,New York,Teacher,Apparel,Young Adult,0,1,0.0527867014068563,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.42565387313358,F,Test City,Doctor,Groceries,Middle Age,0,1,0.023177535284375,0.5,1,0,0.5
macOS,0.722998296422487,F,Test City,Engineer,Apparel,Adult,0.222222222222222,1,0.0163449944974467,0,0.356895867892209,0.5,1
other,0.603627617997795,F,Test City,Teacher,Apparel,Adult,0,1,0.000423334940176699,0.722520933956314,5.55111512312578e-17,1,0.5
Windows,0.82547349433811,M,Test City,Clerk,Groceries,Adult,0,1,0.00133226367810662,0,0.356895867892209,1,0.5
other,0.953201723619601,F,Test City,Doctor,Electronics,Middle Age,0,1,0.00379150962849883,0,0.356895867892209,0,0.5
Linux,0.310191401944083,F,Test City,Lawyer,Travel,Middle Age,0,1,0.000139228846699556,0.722520933956314,5.55111512312578e-17,1,0.5
Windows,0.100531115342219,F,Test City,Clerk,Entertainment,Middle Age,0.111111111111111,1,0.0160962541328163,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.266639943882153,F,Test City,Doctor,Entertainment,Adult,0,1,0.00604383023573387,1,0.35689586789221,1,0.5
Windows,0.87016735143802,F,Test City,Clerk,Travel,Young Adult,0.111111111111111,1,0.000868462588117149,0.0990311320975808,0.801937735804838,0.5,0
macOS,0.871510171359856,F,Phoenix,Artist,Apparel,Adult,0,1,0.12322553825459,1,0.35689586789221,0.5,0
macOS,0.261709590139292,M,Test City,Clerk,Apparel,Middle Age,0.222222222222222,1,0.00623903725634109,1,0.35689586789221,0,0.5
macOS,0.136346327287303,F,Test City,Lawyer,Electronics,Middle Age,0.222222222222222,1,0.00332218659514949,0.0990311320975808,0.801937735804838,0.5,0
Windows,0.286361358853593,M,Test City,Teacher,Apparel,Young Adult,0.111111111111111,1,0.00265533816802658,0.277479066043686,0,0,0.5
macOS,0.327327387513779,F,Test City,Doctor,Apparel,Young Adult,0.222222222222222,1,0.000301725729541453,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.986692053311955,M,Los Angeles,Clerk,Groceries,Young Adult,0,1,0.0961449163640557,1,0.35689586789221,0,0.5
Linux,0.0828940775628821,M,Test City,Engineer,Travel,Adult,0,1,0.00483633718621662,0.722520933956314,5.55111512312578e-17,0.5,0
macOS,0.424270969034973,F,Test City,Lawyer,Electronics,Young Adult,0,1,0.0113574993807836,0.277479066043686,0,0.5,1
Windows,0.674817115943481,F,Phoenix,Nurse,Travel,Young Adult,0,1,0.201194282537693,0.5,1,0,0.5
other,0.571921034171761,M,Houston,Lawyer,Groceries,Young Adult,0.111111111111111,1,0.112003136801046,0.277479066043686,0,0.5,0
macOS,0.157350435915422,M,Los Angeles,Nurse,Travel,Middle Age,0,1,0.137882335564536,0.0990311320975808,0.801937735804838,0.5,1
other,0.753502354945385,M,Los Angeles,Teacher,Electronics,Middle Age,0,1,0.263829981134344,0.5,1,1,0.5
Windows,0.503637639041988,F,Test City,Engineer,Apparel,Adult,0.111111111111111,1,0.00277218417561095,1,0.35689586789221,0.5,1
macOS,0.534241908006814,F,Chicago,Teacher,Apparel,Young Adult,0,1,0.237622163512583,0.900968867902419,0.801937735804838,1,0.5
X11,0.559114139693356,M,Test City,Teacher,Electronics,Adult,0,1,0.00650012822711222,1,0.35689586789221,0.5,1
macOS,0.805631826836356,M,Test City,Engineer,Apparel,Adult,0.111111111111111,1,0.0156385651175381,0.900968867902419,0.801937735804838,0.5,0
Windows,0.494398236296222,F,Test City,Teacher,Groceries,Adult,0,1,0.00346196342096109,0.900968867902419,0.801937735804838,0,0.5
other,0.0556969636236096,F,Los Angeles,Engineer,Apparel,Adult,0,1,0.210226748698297,1,0.35689586789221,1,0.5
other,0.519611183485319,M,Test City,Clerk,Electronics,Middle Age,0.111111111111111,1,0.00186789218401375,0.900968867902419,0.801937735804838,0,0.5
Linux,0.932037278284397,F,Test City,Doctor,Entertainment,Adult,0.333333333333333,1,0.0176988401221201,0.722520933956314,5.55111512312578e-17,0,0.5
Linux,0.991241607375489,F,Test City,Lawyer,Groceries,Middle Age,0,1,0.00352135592625921,0.0990311320975808,0.801937735804838,0,0.5
Linux,0.12193606573805,F,Test City,Lawyer,Groceries,Young Adult,0,1,0.00416101615897667,0.722520933956314,5.55111512312578e-17,0.5,0
X11,0.575688946788255,F,Test City,Lawyer,Groceries,Middle Age,0,1,0.0115134205142809,0.277479066043686,0,1,0.5
Windows,0.765587734241908,M,New York,Artist,Travel,Middle Age,0,1,0.257719170990222,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.120132277783345,M,Houston,Artist,Travel,Adult,0,1,0.267949308728565,0.0990311320975808,0.801937735804838,0,0.5
Windows,0.689688345525604,F,Test City,Engineer,Entertainment,Adult,0.222222222222222,1,0.0176078334372808,1,0.35689586789221,1,0.5
X11,0.9615592744764,F,New York,Clerk,Travel,Adult,0,1,0.0356091580292513,0.277479066043686,0,0.5,1
X11,0.171660487022748,F,Chicago,Doctor,Entertainment,Young Adult,0,1,0.220268381622096,0.5,1,0,0.5
Windows,0.612586431506163,F,Los Angeles,Lawyer,Electronics,Young Adult,0,1,0.0751758633579519,0,0.356895867892209,1,0.5
Linux,0.949954905301132,F,Test City,Lawyer,Groceries,Young Adult,0.111111111111111,1,0.00515458659359829,0.277479066043686,0,0.5,1
macOS,0.775789157230183,M,Test City,Teacher,Entertainment,Middle Age,0,1,0.00901767072457845,0,0.356895867892209,1,0.5
macOS,0.843351037178074,M,Test City,Lawyer,Travel,Adult,0,1,0.00972490099703535,0.900968867902419,0.801937735804838,0.5,1
Windows,0.806453552460166,F,Test City,Teacher,Apparel,Middle Age,0,1,0.00449600000539549,0.900968867902419,0.801937735804838,0.5,0
other,0.404329091091292,F,Phoenix,Artist,Travel,Middle Age,0,1,0.135519449633385,0.722520933956314,5.55111512312578e-17,0.5,0
Windows,0.192624511474096,F,Test City,Doctor,Apparel,Middle Age,0.333333333333333,1,0.00130402167771645,0.722520933956314,5.55111512312578e-17,0.5,0
Linux,0.966609880749574,F,Chicago,Nurse,Groceries,Adult,0,1,0.0616813718968997,0.0990311320975808,0.801937735804838,0.5,0
macOS,0.0689648261348833,F,Test City,Lawyer,Groceries,Middle Age,0,1,0.0261507434896288,0.0990311320975808,0.801937735804838,0.5,1
Windows,0.411123359054013,F,Phoenix,Nurse,Electronics,Adult,0,1,0.0121641667859575,0,0.356895867892209,0.5,1
Windows,0.534522497244213,M,Test City,Engineer,Electronics,Middle Age,0,1,0.00444132855090886,0.0990311320975808,0.801937735804838,0.5,1
X11,0.375608778434713,M,Test City,Doctor,Groceries,Adult,0.111111111111111,1,0.00259421742091355,0.5,1,0.5,0
Windows,0.465036576811304,M,New York,Engineer,Travel,Middle Age,0,1,0.147958996999266,1,0.35689586789221,0.5,0
Linux,0.19114139693356,F,Test City,Lawyer,Electronics,Middle Age,0.222222222222222,1,0.0013939324043317,0.0990311320975808,0.801937735804838,0,0.5
Windows,0.473354043491332,M,Test City,Clerk,Groceries,Young Adult,0.444444444444444,1,0.0278500688683287,0.5,1,0.5,1
macOS,0.258302435113739,M,Test City,Engineer,Entertainment,Adult,0,1,0.000897421176576911,0.0990311320975808,0.801937735804838,1,0.5
other,0.803567491732639,M,Test City,Teacher,Groceries,Young Adult,0,1,0.00954562752291691,0.5,1,0.5,0
other,0.138170157330394,M,Test City,Doctor,Electronics,Middle Age,0.111111111111111,1,0.00542992502128267,0,0.356895867892209,0.5,0
other,0.909169255436416,M,Test City,Teacher,Apparel,Middle Age,0,1,0.000248993278066689,0,0.356895867892209,0.5,1
Windows,0.643491331796773,F,Test City,Doctor,Groceries,Middle Age,0,1,0.00353379083687876,0.900968867902419,0.801937735804838,1,0.5
macOS,0.403427197113939,F,Test City,Lawyer,Apparel,Young Adult,0.111111111111111,1,0.0260995706710114,0,0.356895867892209,0,0.5
Windows,0.308848582022247,M,Test City,Engineer,Apparel,Middle Age,0,1,0.00239968483613654,0.722520933956314,5.55111512312578e-17,1,0.5
other,0.502655576711093,F,Test City,Lawyer,Apparel,Middle Age,0,1,0.000335489673291481,0.277479066043686,0,0,0.5
macOS,0.337989778534923,M,New York,Doctor,Travel,Young Adult,0,1,0.0182678110493834,0.900968867902419,0.801937735804838,0,0.5
Windows,0.619621204529512,F,Chicago,Lawyer,Electronics,Young Adult,0,1,0.574937492444211,0.5,1,0,0.5
macOS,0.521014129672312,M,Test City,Doctor,Apparel,Young Adult,0.222222222222222,1,0.00944855091560565,0.277479066043686,0,1,0.5
Windows,0.739332598456759,F,Test City,Engineer,Entertainment,Adult,0.111111111111111,1,0.0190456884750551,1,0.35689586789221,1,0.5
macOS,0.278464776029662,F,Test City,Lawyer,Travel,Young Adult,0,1,0.000147954360252934,0.900968867902419,0.801937735804838,0.5,1
other,0.388155125764105,F,Los Angeles,Lawyer,Travel,Adult,0,1,0.123931040285232,0.0990311320975808,0.801937735804838,0.5,0
other,0.476159935865317,F,Test City,Engineer,Travel,Adult,0.111111111111111,1,0.0020647852941965,0.722520933956314,5.55111512312578e-17,0.5,0
macOS,0.511614390219461,M,Test City,Lawyer,Travel,Young Adult,0.111111111111111,1,0.0259218146775109,0.5,1,0.5,1
Windows,0.313017336406454,M,Test City,Lawyer,Apparel,Middle Age,0.222222222222222,1,0.0252004634048589,0,0.356895867892209,0.5,1
Windows,0.371440024050506,F,Test City,Teacher,Apparel,Middle Age,0.222222222222222,1,0.000235546713701821,0.5,1,0.5,0
X11,0.920813708788456,F,Chicago,Clerk,Travel,Adult,0,0.98,0,1,0.35689586789221,0.5,1
macOS,0.560356749173264,M,Phoenix,Lawyer,Groceries,Young Adult,0,1,0.00976810704240836,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.27066840364766,F,New York,Nurse,Entertainment,Middle Age,0,1,0,0.5,1,0.5,1
other,0.873734843170658,M,Test City,Clerk,Travel,Adult,0,1,0.000172992790449584,0.0990311320975808,0.801937735804838,0.5,0
X11,0.921515181881952,M,Test City,Clerk,Entertainment,Adult,0.111111111111111,1,0.000163213470911498,0.900968867902419,0.801937735804838,0.5,1
Windows,0.343381100310652,F,Chicago,Artist,Entertainment,Adult,0,1,0.297016987183865,0,0.356895867892209,0.5,0
other,0.401883956308247,F,Los Angeles,Engineer,Entertainment,Young Adult,0,1,0.398190454945748,0.5,1,0,0.5
Windows,0.283896181982162,M,Test City,Doctor,Groceries,Adult,0.333333333333333,1,0.00556072342010456,0.277479066043686,0,1,0.5
X11,0.105842268764405,F,Houston,Doctor,Groceries,Young Adult,0,1,0.0547735050581844,0.5,1,1,0.5
macOS,0.987834452349935,F,Phoenix,Nurse,Groceries,Young Adult,0,1,0.0467783633566874,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.00841767712195611,F,New York,Engineer,Groceries,Adult,0,1,0.0843623116490411,0,0.356895867892209,0.5,1
other,0.428179176270167,F,Los Angeles,Clerk,Apparel,Adult,0.222222222222222,1,0.175251391740488,0.277479066043686,0,0.5,1
X11,0.145906403447239,F,Test City,Lawyer,Travel,Adult,0,1,0.00204476298048705,0.5,1,0.5,0
X11,0.491732638540936,F,Test City,Teacher,Electronics,Middle Age,0,1,0.00101030487365878,0.5,1,1,0.5
other,0.867161038180178,F,Test City,Clerk,Travel,Adult,0.111111111111111,1,0.00122258355121826,1,0.35689586789221,0.5,0
macOS,0.877863513378094,M,Test City,Teacher,Travel,Middle Age,0.222222222222222,1,0.00114447545163174,0.900968867902419,0.801937735804838,0.5,0
other,0.573504359154224,M,Phoenix,Teacher,Travel,Adult,0,1,0.150017164391879,0.5,1,0.5,0
macOS,0.473935264054514,M,New York,Doctor,Apparel,Middle Age,0,1,0.240637439652746,0.5,1,0.5,0
other,0.165206934562581,M,Test City,Engineer,Travel,Middle Age,0,1,0.00193697970437117,1,0.35689586789221,0.5,1
Windows,0.593586531716605,M,Phoenix,Doctor,Groceries,Young Adult,0,1,0.162434708288799,0.900968867902419,0.801937735804838,0,0.5
macOS,0.644753983365067,M,Los Angeles,Lawyer,Electronics,Young Adult,0,1,0.1355887057627,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.571820823729833,F,Test City,Teacher,Electronics,Young Adult,0.111111111111111,1,0.000495035899376197,0,0.356895867892209,1,0.5
Windows,0.926265156829342,M,Test City,Lawyer,Travel,Adult,0.111111111111111,1,0.0109507724229259,0.5,1,1,0.5
macOS,0.31650465978555,F,Test City,Doctor,Groceries,Young Adult,0.111111111111111,1,0.00411561819715547,0.722520933956314,5.55111512312578e-17,0.5,1
X11,0.570077162040285,M,Test City,Teacher,Electronics,Middle Age,0,1,0.00335502318963298,1,0.35689586789221,0.5,0
other,0.983605571700571,M,Test City,Teacher,Entertainment,Middle Age,0.111111111111111,1,0.00348202788690993,1,0.35689586789221,1,0.5
X11,0.527147008718309,F,Test City,Clerk,Groceries,Young Adult,0,1,0.00130701448671302,0.900968867902419,0.801937735804838,0,0.5
Windows,0.152600460968033,M,Test City,Teacher,Apparel,Young Adult,0,1,0.00640123907350727,1,0.35689586789221,0,0.5
Windows,0.557671109329592,F,Test City,Teacher,Apparel,Middle Age,0.111111111111111,1,0.0192602012213021,0.5,1,0.5,1
Windows,0.455195911413969,M,Test City,Teacher,Travel,Young Adult,0.222222222222222,1,0.000108879234339979,0,0.356895867892209,0.5,1
X11,0.437418579015933,M,Test City,Doctor,Travel,Middle Age,0.111111111111111,1,0.00804589299772058,0,0.356895867892209,0,0.5
Linux,0.685720012025253,M,Test City,Lawyer,Electronics,Middle Age,0,1,0.0139716548109278,0.0990311320975808,0.801937735804838,1,0.5
Windows,0.267722216654975,M,Test City,Doctor,Electronics,Adult,0.111111111111111,1,0.00365599017886544,0.5,1,0,0.5
other,0.70896883455256,F,Test City,Teacher,Groceries,Adult,0,1,0.0106419229649278,0.0990311320975808,0.801937735804838,1,0.5
Windows,0.721374887263253,M,Test City,Teacher,Groceries,Young Adult,0.333333333333333,1,0.013523450049512,0,0.356895867892209,0,0.5
macOS,0.406633931255637,F,Chicago,Engineer,Electronics,Young Adult,0,1,0.0986785188647289,0.5,1,0,0.5
Windows,0.0538931756689047,M,New York,Engineer,Travel,Adult,0,1,0.0591238269242539,0.722520933956314,5.55111512312578e-17,0,0.5
Windows,0.470768614089588,F,Los Angeles,Teacher,Groceries,Adult,0,1,0.392444472433531,0,0.356895867892209,0.5,1
Windows,0.674095600761599,M,Test City,Teacher,Groceries,Young Adult,0.111111111111111,1,0.0109912807249781,0.900968867902419,0.801937735804838,0.5,1
Linux,0.879887764305041,M,Test City,Teacher,Groceries,Middle Age,0.444444444444444,1,0.00153956839141828,0.0990311320975808,0.801937735804838,1,0.5
Windows,0.215833249824632,M,Test City,Lawyer,Entertainment,Adult,0.111111111111111,1,0.00380124679579752,0.277479066043686,0,0.5,1
Windows,0.833149614189799,F,Test City,Clerk,Electronics,Middle Age,0.111111111111111,1,0.00666422689505087,0.277479066043686,0,0.5,1
other,0.839382703677723,F,Phoenix,Engineer,Electronics,Young Adult,0,1,0.230449327697073,0,0.356895867892209,0,0.5
other,0.162100410862812,M,Test City,Engineer,Groceries,Adult,0,1,0.00411005410155621,0.900968867902419,0.801937735804838,0,0.5
Windows,0.252309850686442,M,Test City,Engineer,Electronics,Adult,0,1,0.00401108064347248,1,0.35689586789221,1,0.5
