device_os,amt,trans_num,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
X11,120.81,TRANS_725982,F,Test City,Engineer,Groceries,Adult,3,101,210819.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,442.0,TRANS_341875,F,Test City,Lawyer,Entertainment,Middle Age,1,101,266010.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
other,384.86,TRANS_452223,M,Test City,Doctor,Groceries,Adult,2,101,187513.0,0.0,1.0,1.0,6.123233995736766e-17
Windows,222.23,TRANS_452620,M,Test City,Lawyer,Apparel,Middle Age,4,101,2239.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,47.44,TRANS_969191,F,Test City,Clerk,Electronics,Middle Age,2,101,42625.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
macOS,201.2,TRANS_450477,M,Test City,Clerk,Travel,Middle Age,2,101,316534.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
other,175.21,TRANS_722689,F,Test City,Clerk,Travel,Adult,3,101,338071.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
other,120.75,TRANS_676781,M,Test City,Lawyer,Travel,Young Adult,3,101,120104.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,447.48,TRANS_273060,M,New York,Nurse,Electronics,Young Adult,1,101,148552.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,317.11,TRANS_795611,F,Chicago,Nurse,Electronics,Adult,1,101,922327.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,164.13,TRANS_620657,F,Test City,Teacher,Groceries,Middle Age,1,101,180738.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,391.2,TRANS_998719,F,Phoenix,Clerk,Groceries,Young Adult,1,101,1700220.0,0.0,1.0,1.0,6.123233995736766e-17
X11,224.97,TRANS_268918,M,Test City,Lawyer,Electronics,Middle Age,2,101,357040.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
other,493.85,TRANS_760985,M,Houston,Engineer,Entertainment,Young Adult,1,101,4109915.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,122.75,TRANS_605642,F,Houston,Doctor,Travel,Adult,1,101,593781.0,0.0,1.0,1.2246467991473532e-16,-1.0
,245.72,TRANS_401789,M,Test City,Teacher,Groceries,Young Adult,1,101,18174.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,47.74,TRANS_696574,M,New York,Lawyer,Travel,Young Adult,1,101,3560607.0,0.43388373911755823,-0.900968867902419,0.0,1.0
Windows,192.03,TRANS_125703,M,Los Angeles,Engineer,Travel,Young Adult,1,101,1877886.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,298.1,TRANS_550144,M,Test City,Doctor,Electronics,Young Adult,1,101,181762.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,291.89,TRANS_761080,M,Test City,Teacher,Groceries,Young Adult,1,101,386119.0,0.0,1.0,0.0,1.0
,478.79,TRANS_527343,F,Test City,Clerk,Entertainment,Middle Age,2,101,30281.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Linux,5.24,TRANS_971094,M,Test City,Lawyer,Travel,Middle Age,2,101,193707.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,273.14,TRANS_537499,M,Test City,Engineer,Travel,Adult,1,101,15557.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
Windows,280.31,TRANS_360564,F,Houston,Artist,Entertainment,Middle Age,1,101,5603446.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,371.73,TRANS_872157,M,Test City,Teacher,Entertainment,Young Adult,1,101,218732.0,0.43388373911755823,-0.900968867902419,0.0,1.0
Windows,386.0,TRANS_153720,F,Test City,Lawyer,Apparel,Young Adult,1,101,97752.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Windows,126.97,TRANS_337093,M,Houston,Artist,Travel,Middle Age,1,101,589869.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,326.93,TRANS_148722,F,Houston,Doctor,Electronics,Adult,1,101,0.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
macOS,395.06,TRANS_453259,F,New York,Engineer,Apparel,Adult,1,101,2284620.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,31.78,TRANS_143673,M,Test City,Clerk,Electronics,Young Adult,1,101,240718.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,131.83,TRANS_304846,M,Test City,Lawyer,Groceries,Middle Age,1,101,71302.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,412.4,TRANS_816779,M,Test City,Teacher,Groceries,Adult,1,101,81346.0,0.0,1.0,1.0,6.123233995736766e-17
,398.85,TRANS_200120,M,New York,Nurse,Groceries,Middle Age,1,101,6294061.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
Windows,110.87,TRANS_147053,M,Phoenix,Artist,Apparel,Young Adult,1,101,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Windows,11.57,TRANS_208714,F,Test City,Teacher,Apparel,Middle Age,6,101,4451.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
macOS,470.5,TRANS_945241,F,Test City,Teacher,Electronics,Middle Age,2,101,194356.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
Windows,90.05,TRANS_499647,F,Chicago,Doctor,Electronics,Young Adult,1,101,1696760.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
X11,188.61,TRANS_543020,M,Los Angeles,Teacher,Apparel,Adult,1,101,408409.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,42.97,TRANS_416712,F,Houston,Clerk,Travel,Adult,1,101,4156499.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,136.5,TRANS_346135,M,Test City,Teacher,Groceries,Young Adult,1,101,21660.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,303.94,TRANS_883468,M,New York,Engineer,Travel,Adult,1,101,1073233.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
other,397.64,TRANS_241986,M,Test City,Doctor,Electronics,Middle Age,1,101,221893.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,163.97,TRANS_951286,F,Test City,Teacher,Travel,Middle Age,3,101,361113.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Windows,134.73,TRANS_370838,F,Chicago,Doctor,Groceries,Young Adult,1,101,1034303.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,493.7,TRANS_509119,F,Test City,Clerk,Entertainment,Adult,2,101,37159.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,169.77,TRANS_413762,M,Test City,Clerk,Travel,Adult,1,101,173593.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,258.46,TRANS_595493,M,Phoenix,Clerk,Travel,Adult,1,101,2384547.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,121.34,TRANS_872758,M,Phoenix,Doctor,Apparel,Adult,1,101,3014479.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,26.72,TRANS_311208,F,Test City,Lawyer,Groceries,Adult,3,101,92632.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Windows,164.76,TRANS_913900,F,New York,Lawyer,Groceries,Middle Age,1,101,4466598.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,88.26,TRANS_386954,M,Test City,Doctor,Apparel,Adult,2,101,213516.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,291.26,TRANS_487278,F,Test City,Lawyer,Travel,Middle Age,2,101,417987.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,64.22,TRANS_131535,F,Test City,Teacher,Entertainment,Middle Age,1,101,31387.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,22.52,TRANS_649570,F,Test City,Lawyer,Travel,Adult,4,101,25164.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,318.33,TRANS_822510,F,Test City,Teacher,Electronics,Middle Age,1,101,27848.0,0.0,1.0,1.2246467991473532e-16,-1.0
,255.9,TRANS_663269,F,Test City,Clerk,Travel,Middle Age,1,101,159398.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
X11,18.3,TRANS_909296,M,New York,Artist,Groceries,Adult,2,101,499785.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,461.25,TRANS_779580,M,Test City,Doctor,Groceries,Adult,1,101,305813.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
other,386.9,TRANS_404906,M,Test City,Doctor,Travel,Adult,5,101,68887.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,181.46,TRANS_705953,M,Test City,Teacher,Travel,Adult,2,101,335659.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Windows,474.26,TRANS_256840,F,Houston,Clerk,Apparel,Adult,1,101,1250133.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Linux,307.24,TRANS_205376,M,Houston,Artist,Apparel,Young Adult,1,101,2719809.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,323.05,TRANS_708502,F,Test City,Lawyer,Entertainment,Middle Age,1,101,13273.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,351.41,TRANS_517998,M,Test City,Clerk,Apparel,Middle Age,2,101,117127.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,490.04,TRANS_471145,F,New York,Engineer,Entertainment,Middle Age,1,101,1523938.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,221.64,TRANS_318405,M,New York,Nurse,Groceries,Young Adult,1,101,5981180.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
Windows,470.58,TRANS_193001,F,Test City,Lawyer,Entertainment,Middle Age,3,101,252110.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,233.28,TRANS_267704,F,Test City,Teacher,Groceries,Adult,1,101,156514.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,151.19,TRANS_620356,F,Test City,Clerk,,Young Adult,2,101,76809.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,151.56,TRANS_380885,F,Test City,Teacher,Groceries,Adult,1,101,298145.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,68.42,TRANS_835071,M,Test City,Engineer,Electronics,Adult,1,101,104545.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,194.95,TRANS_985217,F,Test City,Teacher,Travel,Middle Age,1,101,38648.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,416.97,TRANS_296241,M,Test City,Clerk,Electronics,Adult,1,101,16941.0,0.0,1.0,1.0,6.123233995736766e-17
macOS,173.38,TRANS_510064,F,Test City,Doctor,Apparel,Middle Age,2,101,24413.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
other,103.81,TRANS_129259,F,Test City,Lawyer,Groceries,Middle Age,2,101,79934.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,411.25,TRANS_196822,M,Test City,Clerk,Travel,Middle Age,1,101,315730.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,309.69,TRANS_214681,F,Test City,Clerk,Groceries,Middle Age,2,101,160164.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,17.23,TRANS_306806,M,Los Angeles,Clerk,Travel,Young Adult,1,101,5406216.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
Windows,401.04,TRANS_296300,F,Test City,Doctor,Entertainment,Young Adult,2,101,84728.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,469.86,TRANS_786394,M,Test City,Teacher,Apparel,Young Adult,3,101,172803.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,318.68,TRANS_335890,F,Test City,Doctor,Travel,Middle Age,6,101,398620.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,107.11,TRANS_595589,M,Los Angeles,Engineer,Entertainment,Young Adult,1,101,2520377.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,133.16,TRANS_386445,F,Test City,Lawyer,,Middle Age,2,101,171807.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Windows,282.0,TRANS_542230,F,New York,Doctor,Apparel,Young Adult,1,101,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
macOS,314.48,TRANS_585376,M,Test City,Lawyer,Entertainment,Young Adult,1,101,127673.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
X11,202.86,TRANS_792754,F,Phoenix,Artist,Groceries,Middle Age,1,101,9148865.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,346.53,TRANS_689312,F,Houston,Lawyer,Apparel,Middle Age,1,101,1356275.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
Windows,199.81,TRANS_912895,M,Test City,Clerk,Groceries,Middle Age,1,101,12894.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
macOS,450.69,TRANS_647972,M,Phoenix,Teacher,Electronics,Adult,1,101,4502081.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,279.81,TRANS_778170,M,Test City,Doctor,Electronics,Adult,4,101,105503.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,118.14,TRANS_326239,M,Chicago,Engineer,Groceries,Adult,1,101,3348441.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Windows,273.4,TRANS_672660,F,Test City,Clerk,Electronics,Young Adult,1,101,310270.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
Windows,19.13,TRANS_925331,M,Houston,Doctor,Groceries,Middle Age,1,101,2137083.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
other,348.65,TRANS_183453,F,Test City,Doctor,Electronics,Middle Age,1,101,142084.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
macOS,218.24,TRANS_964908,F,Test City,Doctor,Electronics,Middle Age,1,101,4995.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,8.99,TRANS_867173,F,Test City,Teacher,Groceries,Middle Age,2,101,246445.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,319.12,TRANS_209581,F,Test City,Lawyer,Groceries,Middle Age,1,101,142656.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
macOS,337.47,TRANS_752593,F,Phoenix,Teacher,Electronics,Young Adult,1,101,9768558.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,310.83,TRANS_374070,M,Test City,Teacher,Entertainment,Middle Age,2,101,345875.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,455.75,TRANS_659359,F,Test City,Teacher,Electronics,Middle Age,3,101,132440.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,395.19,TRANS_766666,M,Test City,Lawyer,Groceries,Middle Age,1,101,61189.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Windows,489.54,TRANS_414687,M,Los Angeles,Engineer,Groceries,Adult,1,101,1668120.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,246.57,TRANS_487390,F,Phoenix,Teacher,Groceries,Adult,1,101,9103781.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,444.17,TRANS_867077,F,Test City,Engineer,Groceries,Middle Age,1,101,205278.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
other,57.6,TRANS_946255,F,Test City,Teacher,Apparel,Middle Age,1,101,405511.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Windows,43.37,TRANS_863884,F,Test City,Clerk,Travel,Adult,5,101,15105.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
X11,381.93,TRANS_376083,F,Test City,Lawyer,Apparel,Middle Age,2,101,317746.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
other,318.54,TRANS_656819,M,Test City,Clerk,Groceries,Middle Age,3,101,134340.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,25.56,TRANS_923233,F,New York,Doctor,Groceries,Young Adult,1,66,0.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
macOS,189.28,TRANS_677996,M,Test City,Clerk,Travel,Middle Age,2,101,90977.0,0.0,1.0,0.0,1.0
,284.84,TRANS_384487,F,Los Angeles,Teacher,Travel,Young Adult,1,101,282471.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,496.42,TRANS_615425,M,Test City,Clerk,Apparel,Middle Age,1,101,412917.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,13.72,TRANS_973646,M,Test City,Lawyer,Travel,Middle Age,1,101,115615.0,0.43388373911755823,-0.900968867902419,0.0,1.0
X11,216.06,TRANS_408341,F,Houston,Nurse,Travel,Young Adult,1,101,2825596.0,0.43388373911755823,-0.900968867902419,0.0,1.0
Linux,18.41,TRANS_196624,F,Test City,Teacher,Groceries,Middle Age,1,101,113533.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,106.25,TRANS_994040,M,Test City,Clerk,Groceries,Adult,1,101,253270.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Windows,278.8,TRANS_161647,M,Los Angeles,Engineer,Electronics,Adult,1,101,66889.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,169.66,TRANS_111675,M,New York,Doctor,Travel,Young Adult,1,101,433377.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,99.29,TRANS_851963,M,Test City,Doctor,Travel,Adult,1,101,350716.0,0.0,1.0,1.2246467991473532e-16,-1.0
macOS,454.51,TRANS_613900,M,Test City,Doctor,Electronics,Adult,2,101,10754.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Windows,496.26,TRANS_346024,F,Los Angeles,Clerk,Entertainment,Young Adult,1,101,706595.0,0.0,1.0,0.0,1.0
macOS,322.73,TRANS_825592,F,Test City,Lawyer,Travel,Middle Age,1,101,139435.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Windows,62.75,TRANS_164695,M,Test City,Teacher,Travel,Young Adult,1,101,297816.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
other,400.01,TRANS_728912,M,Test City,Teacher,Electronics,Young Adult,5,101,55622.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,460.89,TRANS_362679,F,Test City,Teacher,Entertainment,Middle Age,1,101,38738.0,0.0,1.0,1.2246467991473532e-16,-1.0
,473.77,TRANS_942096,M,Los Angeles,Nurse,Entertainment,Middle Age,1,101,14183927.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,469.48,TRANS_179138,F,Test City,Lawyer,Entertainment,Middle Age,1,101,31061.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,473.08,TRANS_168428,F,Test City,Lawyer,Entertainment,Middle Age,2,101,98810.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Windows,200.98,TRANS_616465,F,Chicago,Nurse,Entertainment,Adult,1,71,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Windows,354.49,TRANS_648012,F,Test City,Clerk,Groceries,Young Adult,2,101,5004.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,437.65,TRANS_865357,F,Test City,Teacher,Travel,Young Adult,1,101,528192.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,436.48,TRANS_174871,F,Test City,Clerk,,Adult,3,101,298876.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,129.56,TRANS_848426,M,Test City,Doctor,Electronics,Young Adult,4,101,137652.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,453.66,TRANS_181670,M,Test City,Clerk,Groceries,Adult,1,101,7311.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
macOS,485.16,TRANS_477370,M,Test City,Engineer,Travel,Adult,1,101,56929.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,136.63,TRANS_867061,M,Test City,Clerk,Travel,Adult,1,101,253169.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,109.97,TRANS_319665,F,Test City,Lawyer,Travel,Young Adult,3,101,31459.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,238.24,TRANS_143713,M,Test City,Teacher,Groceries,Young Adult,2,101,20350.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,416.09,TRANS_900044,F,Test City,Engineer,Entertainment,Middle Age,3,101,127066.0,0.0,1.0,1.0,6.123233995736766e-17
X11,200.12,TRANS_181014,F,New York,Lawyer,Apparel,Young Adult,1,101,2602160.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,34.94,TRANS_365956,F,Los Angeles,Teacher,Groceries,Adult,1,101,221309.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
Linux,13.62,TRANS_414068,F,Test City,Lawyer,Groceries,Middle Age,1,101,447906.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,407.1,TRANS_940953,M,Phoenix,Lawyer,Apparel,Middle Age,1,101,100126.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,220.62,TRANS_965324,F,Test City,Clerk,Entertainment,Adult,1,101,571564.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,10.55,TRANS_827814,F,Houston,Teacher,Travel,Adult,1,101,3802473.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,449.95,TRANS_516568,F,Test City,Clerk,Electronics,Young Adult,1,101,226029.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
X11,273.17,TRANS_609262,M,Test City,Doctor,Entertainment,Adult,1,101,17228.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,300.39,TRANS_332379,M,Test City,Doctor,Electronics,Young Adult,1,101,22352.0,0.0,1.0,1.2246467991473532e-16,-1.0
macOS,469.98,TRANS_810875,F,New York,Engineer,Groceries,Middle Age,1,101,3285237.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
other,353.04,TRANS_728184,F,Phoenix,Doctor,Travel,Middle Age,1,101,470507.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,176.57,TRANS_815372,F,Test City,Teacher,Travel,Adult,3,101,448445.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,262.14,TRANS_654887,M,Chicago,Teacher,Apparel,Middle Age,1,101,1462331.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Linux,180.05,TRANS_931891,F,Test City,Clerk,Entertainment,Young Adult,1,101,78463.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,297.53,TRANS_243787,F,New York,Engineer,,Young Adult,1,101,1229802.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
